Alameda, CA Alameda, CA: Data Inventory 
Station ID: 9414750 
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414750 20050516 23:54   8.000 275.000  11.300  16.300  19.300 1013.20
9414750 20050517 00:00   8.400 274.000  10.500  16.400  19.300 1013.30
9414750 20050517 00:06                                                
9414750 20050517 00:12                                                
9414750 20050517 00:18   8.800 276.000  11.500  16.300  19.300 1013.30
9414750 20050517 00:24   9.300 275.000  11.200  16.200  19.300 1013.20
9414750 20050517 00:30                                                
9414750 20050517 00:36   9.100 276.000  12.300  16.200  19.200 1013.30
9414750 20050517 00:42   9.400 275.000  12.100  16.100  19.200 1013.40
9414750 20050517 00:48   8.700 278.000  12.900  16.100  19.200 1013.40
9414750 20050517 00:54   9.500 274.000  11.800  16.000  19.100 1013.30
9414750 20050517 01:00   8.900 275.000  11.800  16.000  19.100 1013.30
9414750 20050517 01:06                                                
9414750 20050517 01:12  10.000 275.000  12.300  15.800  19.000 1013.60
9414750 20050517 01:18   9.200 272.000  12.200  15.700  19.000 1013.50
9414750 20050517 01:24                                                
9414750 20050517 01:30   8.900 274.000  11.100  15.700  18.900 1013.40
9414750 20050517 01:36   9.200 273.000  11.600  15.500  18.900 1013.30
9414750 20050517 01:42   9.400 275.000  11.900  15.500  18.900 1013.20
9414750 20050517 01:48   9.000 273.000  11.900  15.300  18.800 1013.10
9414750 20050517 01:54   9.000 275.000  11.800  15.200  18.800 1013.10
9414750 20050517 02:00   9.800 275.000  12.100  15.300  18.800 1013.10
9414750 20050517 02:06   8.500 276.000  11.200  15.300  18.800 1013.10
9414750 20050517 02:12   8.600 275.000  11.700  15.100  18.700 1013.00
9414750 20050517 02:18   9.000 275.000  11.400  15.100  18.700 1013.20
9414750 20050517 02:24   8.200 277.000  11.300  15.000  18.700 1013.30
9414750 20050517 02:30  10.100 276.000  12.400  15.000  18.600 1013.30
9414750 20050517 02:36   8.500 279.000  11.200  14.900  18.600 1013.40
9414750 20050517 02:42   8.400 277.000  13.100  15.000  18.500 1013.50
9414750 20050517 02:48   8.800 278.000  11.400  14.900  18.500 1013.50
9414750 20050517 02:54   8.400 278.000  10.200  14.800  18.400 1013.60
9414750 20050517 03:00   8.000 279.000  11.000  14.600  18.300 1013.60
9414750 20050517 03:06                                                
9414750 20050517 03:12   6.500 279.000  10.600  14.600  18.200 1014.00
9414750 20050517 03:18   7.500 279.000  10.000  14.500  18.200 1014.10
9414750 20050517 03:24   7.400 279.000   9.800  14.400  18.200 1014.20
9414750 20050517 03:30   6.700 282.000   8.700  14.200  18.200 1014.20
9414750 20050517 03:36   7.600 279.000   9.300  14.100  18.300 1014.10
9414750 20050517 03:42   5.400 280.000   9.700  14.200  18.300 1014.00
9414750 20050517 03:48   7.200 279.000   8.500  14.100  18.300 1014.10
9414750 20050517 03:54   6.000 280.000   7.600  14.200  18.300 1014.20
9414750 20050517 04:00   5.100 280.000   7.700  14.100  18.400 1014.50
9414750 20050517 04:06                                                
9414750 20050517 04:12   3.400 290.000   5.900  14.000  18.400 1014.80
9414750 20050517 04:18   3.700 288.000   5.400  14.000  18.300 1014.90
9414750 20050517 04:24   5.500 284.000   7.300  13.900  18.300 1014.90
9414750 20050517 04:30   5.500 283.000   8.300  13.900  18.300 1015.00
9414750 20050517 04:36   5.300 288.000   7.300  13.900  18.300 1014.90
9414750 20050517 04:42   5.100 288.000   7.700  13.900  18.300 1014.90
9414750 20050517 04:48   3.800 287.000   5.700  13.900  18.200 1015.00
9414750 20050517 04:54   3.500 274.000   4.900  13.900  18.200 1015.00
9414750 20050517 05:00   3.900 285.000   4.900  13.900  18.200 1014.90
9414750 20050517 05:06   3.100 285.000   4.800  13.900  18.200 1014.90
9414750 20050517 05:12   3.700 283.000   5.300  13.900  18.200 1014.80
9414750 20050517 05:18   3.900 285.000   5.900  13.900  18.200 1014.60
9414750 20050517 05:24   3.700 279.000   5.400  13.900  18.200 1014.80
9414750 20050517 05:30   3.200 288.000   5.100  13.900  18.100 1015.00
9414750 20050517 05:36   3.100 289.000   5.100  13.900  18.100 1015.20
9414750 20050517 05:42   3.300 284.000   4.300  13.800  18.100 1015.40
9414750 20050517 05:48   3.200 290.000   5.700  13.800  18.100 1015.30
9414750 20050517 05:54   2.800 288.000   4.300  13.800  18.100 1015.30
9414750 20050517 06:00   2.800 292.000   4.300  13.800  18.100 1015.20
9414750 20050517 06:06   2.700 287.000   3.800  13.800  18.100 1015.10
9414750 20050517 06:12                                                
9414750 20050517 06:18   2.300 287.000   3.900  13.800  18.100 1014.80
9414750 20050517 06:24   3.600 285.000   4.800  13.900  18.100 1014.70
9414750 20050517 06:30   3.000 289.000   4.700  13.900  18.100 1014.60
9414750 20050517 06:36   3.600 285.000   4.600  13.800  18.100 1014.50
9414750 20050517 06:42   4.200 282.000   5.200  13.900  18.100 1014.60
9414750 20050517 06:48   4.100 283.000   5.500  13.900  18.100 1014.60
9414750 20050517 06:54   4.600 281.000   5.600  13.900  18.100 1014.50
9414750 20050517 07:00   4.800 278.000   6.300  13.900  18.100 1014.40
9414750 20050517 07:06   4.000 282.000   5.500  14.000  18.100 1014.60
9414750 20050517 07:12                                                
9414750 20050517 07:18   3.600 280.000   4.400  14.100  18.100 1014.50
9414750 20050517 07:24   3.500 284.000   4.600  14.000  18.100 1014.40
9414750 20050517 07:30   4.500 282.000   5.500  14.000  18.100 1014.50
9414750 20050517 07:36   4.100 284.000   5.400  14.000  18.100 1014.40
9414750 20050517 07:42                                                
9414750 20050517 07:48   4.300 283.000   6.800  13.900  18.100 1014.50
9414750 20050517 07:54   3.800 286.000   5.800  13.900  18.100 1014.50
9414750 20050517 08:00   3.000 281.000   5.300  14.000  18.100 1014.40
9414750 20050517 08:06   3.100 278.000   4.800  13.900  18.100 1014.40
9414750 20050517 08:12                                                
9414750 20050517 08:18   2.800 270.000   4.100  13.800  18.000 1014.50
9414750 20050517 08:24   3.700 276.000   4.700  13.700  18.000 1014.40
9414750 20050517 08:30   2.500 286.000   4.000  13.600  18.000 1014.40
9414750 20050517 08:36   2.900 286.000   4.100  13.600  18.000 1014.30
9414750 20050517 08:42   3.000 274.000   3.900  13.700  18.000 1014.20
9414750 20050517 08:48   3.900 278.000   4.900  13.600  18.000 1014.20
9414750 20050517 08:54   3.600 279.000   4.900  13.700  18.000 1014.30
9414750 20050517 09:00   3.100 287.000   5.200  13.700  18.000 1014.10
9414750 20050517 09:06   3.100 283.000   5.300  13.600  18.000 1013.90
9414750 20050517 09:12   2.800 287.000   4.300  13.500  18.000 1013.90
9414750 20050517 09:18   3.200 286.000   4.100  13.500  18.000 1014.00
9414750 20050517 09:24   3.000 277.000   4.000  13.600  18.000 1013.90
9414750 20050517 09:30   4.300 278.000   4.800  13.600  18.000 1014.00
9414750 20050517 09:36   3.700 273.000   4.800  13.600  18.000 1014.00
9414750 20050517 09:42   3.300 272.000   5.200  13.600  18.000 1014.10
9414750 20050517 09:48   4.300 282.000   5.000  13.400  18.100 1014.20
9414750 20050517 09:54   5.000 278.000   6.400  13.600  18.000 1014.20
9414750 20050517 10:00   5.700 280.000   7.500  13.400  18.000 1014.00
9414750 20050517 10:06   6.000 279.000   7.500  13.300  18.000 1014.00
9414750 20050517 10:12                                                
9414750 20050517 10:18   5.600 278.000   7.800  13.200  18.000 1013.90
9414750 20050517 10:24   6.400 279.000   8.000  13.100  18.000 1014.10
9414750 20050517 10:30   6.100 280.000   7.400  13.200  18.000 1014.30
9414750 20050517 10:36   5.000 282.000   7.200  13.000         1014.20
9414750 20050517 10:42   4.700 285.000   6.400  13.000  18.100 1014.20
9414750 20050517 10:48   4.600 277.000   6.100  13.000  18.000 1014.20
9414750 20050517 10:54   4.100 279.000   5.600  13.000  18.000 1014.20
9414750 20050517 11:00   4.400 279.000   5.200  13.000  18.000 1014.20
9414750 20050517 11:06   3.800 277.000   5.300  13.100  18.000 1014.10
9414750 20050517 11:12   3.500 280.000   4.900  13.000  18.000 1014.20
9414750 20050517 11:18   3.900 280.000   5.500  13.100  18.000 1014.00
9414750 20050517 11:24   4.900 278.000   6.400  13.300  18.000 1014.10
9414750 20050517 11:30   4.600 281.000   7.000  13.200  18.000 1014.20
9414750 20050517 11:36   4.100 282.000   5.600  13.100  18.000 1014.10
9414750 20050517 11:42   3.300 281.000   5.400  13.300  18.000 1014.00
9414750 20050517 11:48   3.400 285.000   5.200  13.200  18.000 1014.00
9414750 20050517 11:54   2.300 280.000   4.500  13.200  18.000 1014.20
9414750 20050517 12:00   2.800 280.000   3.500  13.200  18.000 1014.20
9414750 20050517 12:06                                                
9414750 20050517 12:12                                                
9414750 20050517 12:18   2.500 271.000   4.100  13.100  17.900 1014.20
9414750 20050517 12:24   2.100 270.000   3.400  13.100  17.800 1014.10
9414750 20050517 12:30   1.900 271.000   3.400  13.100  17.800 1014.00
9414750 20050517 12:36                                                
9414750 20050517 12:42   2.600 284.000   3.500  13.100  17.700 1014.10
9414750 20050517 12:48                                                
9414750 20050517 12:54                                                
9414750 20050517 13:00   1.300 264.000   2.900  13.100  17.700 1014.00
9414750 20050517 13:06   0.700 270.000   3.100  13.100  17.700 1013.90
9414750 20050517 13:12   1.200 267.000   2.300  13.100  17.700 1014.00
9414750 20050517 13:18   1.600 269.000   2.600  13.100  17.700 1014.20
9414750 20050517 13:24   1.900 271.000   3.200  13.100  17.700 1014.20
9414750 20050517 13:30   2.200 271.000   4.000  13.100  17.700 1014.20
9414750 20050517 13:36                                                
9414750 20050517 13:42   2.600 283.000   3.100  13.100  17.700 1014.30
9414750 20050517 13:48   1.700 281.000   3.300  13.200  17.700 1014.30
9414750 20050517 13:54   1.600 278.000   3.000  13.300  17.700 1014.40
9414750 20050517 14:00   1.500 268.000   3.300  13.400  17.700 1014.30
9414750 20050517 14:06   0.900 268.000   2.500  13.400  17.700 1014.50
9414750 20050517 14:12   1.100 270.000   3.200  13.400  17.700 1014.30
9414750 20050517 14:18   1.700 273.000   2.700  13.400  17.700 1014.30
9414750 20050517 14:24   2.500 275.000   3.400  13.400  17.700 1014.40
9414750 20050517 14:30   1.500 278.000   3.100  13.500  17.700 1014.50
9414750 20050517 14:36   1.800 275.000   3.500  13.500  17.700 1014.50
9414750 20050517 14:42   0.600 269.000   2.200  13.600  17.600 1014.60
9414750 20050517 14:48   1.800 271.000   2.500  13.600  17.600 1014.60
9414750 20050517 14:54   1.700 265.000   3.100  13.600  17.700 1014.60
9414750 20050517 15:00   1.100 279.000   3.100  13.600  17.600 1014.60
9414750 20050517 15:06   0.500 274.000   2.200  13.700  17.600 1014.70
9414750 20050517 15:12   0.000 271.000   1.900  13.700  17.600 1014.70
9414750 20050517 15:18   1.300 264.000   2.700  13.800  17.600 1014.60
9414750 20050517 15:24   0.500 258.000   2.300  13.800  17.600 1014.60
9414750 20050517 15:30                                                
9414750 20050517 15:36   0.300 273.000   2.300  14.200  17.600 1014.60
9414750 20050517 15:42   0.200 275.000   2.600  14.100  17.600 1014.60
9414750 20050517 15:48   0.000 263.000   0.400  14.100  17.600 1014.70
9414750 20050517 15:54   0.000 260.000   2.100  14.100  17.600 1014.70
9414750 20050517 16:00   0.500 285.000   1.900  14.200  17.600 1014.70
9414750 20050517 16:06   2.200 276.000   3.000  14.300  17.600 1014.80
9414750 20050517 16:12   0.000 257.000   2.300  14.400  17.600 1014.80
9414750 20050517 16:18   1.600 280.000   2.400  14.400  17.600 1014.80
9414750 20050517 16:24   0.800 273.000   3.200  14.400  17.600 1014.90
9414750 20050517 16:30   0.200 278.000   2.100  14.600  17.500 1014.90
9414750 20050517 16:36   0.000 222.000   1.100  14.700  17.500 1014.90
9414750 20050517 16:42   0.900 268.000   2.200  14.600  17.500 1014.80
9414750 20050517 16:48   0.600 272.000   3.100  14.600  17.500 1014.80
9414750 20050517 16:54   2.000 282.000   3.700  14.600  17.500 1014.80
9414750 20050517 17:00   1.800 278.000   3.000  14.800  17.500 1014.80
9414750 20050517 17:06   0.700 268.000   2.100  15.000  17.500 1014.80
9414750 20050517 17:12   1.100 275.000   2.900  14.900  17.500 1014.70
9414750 20050517 17:18   1.300 265.000   3.000  14.900  17.500 1014.70
9414750 20050517 17:24   0.300 278.000   2.700  15.000  17.500 1014.70
9414750 20050517 17:30   2.100 268.000   3.000  15.000  17.500 1014.70
9414750 20050517 17:36   1.800 280.000   2.700  15.000  17.500 1014.70
9414750 20050517 17:42   1.300 267.000   2.600  15.100  17.600 1014.70
9414750 20050517 17:48   2.100 268.000   3.000  15.100  17.600 1014.60
9414750 20050517 17:54   0.400 269.000   2.300  15.200  17.600 1014.60
9414750 20050517 18:00   0.300 269.000   2.300  15.300  17.600 1014.60
9414750 20050517 18:06   1.800 262.000   3.400  15.100  17.600 1014.60
9414750 20050517 18:12   1.100 275.000   2.600  15.100  17.600 1014.60
9414750 20050517 18:18   0.600 262.000   2.900  15.300  17.700 1014.50
9414750 20050517 18:24                                                
9414750 20050517 18:30                                                
9414750 20050517 18:36   1.200 199.000   2.600  14.900  17.700 1014.50
9414750 20050517 18:42   0.000 266.000   3.300  15.300  17.700 1014.50
9414750 20050517 18:48   0.200 221.000   2.400  15.500  17.700 1014.50
9414750 20050517 18:54   0.500 229.000   2.200  15.500  17.700 1014.50
9414750 20050517 19:00   0.300 271.000   2.000  15.800  17.700 1014.40
9414750 20050517 19:06   1.600 202.000   2.800  15.600  17.700 1014.50
9414750 20050517 19:12   2.200 197.000   3.500  15.400  17.700 1014.40
9414750 20050517 19:18   2.400 192.000   3.500  15.200  17.700 1014.50
9414750 20050517 19:24   1.200 189.000   2.800  15.200  17.700 1014.40
9414750 20050517 19:30   2.300 180.000   2.800  15.100  17.600 1014.40
9414750 20050517 19:36   2.500 181.000   3.400  15.300  17.700 1014.50
9414750 20050517 19:42   2.800 185.000   3.700  15.400  17.700 1014.40
9414750 20050517 19:48   2.100 186.000   3.200  15.400  17.700 1014.50
9414750 20050517 19:54   2.500 177.000   3.200  15.300  17.700 1014.40
9414750 20050517 20:00   1.400 188.000   3.000  15.500  17.700 1014.40
9414750 20050517 20:06   2.000 189.000   2.900  15.600  17.700 1014.30
9414750 20050517 20:12   1.300 182.000   2.600  15.700  17.700 1014.30
9414750 20050517 20:18                                                
9414750 20050517 20:24   0.700 195.000   2.300  15.800  17.700 1014.10
9414750 20050517 20:30   0.900 160.000   2.400  15.700  17.700 1014.10
9414750 20050517 20:36                                                
9414750 20050517 20:42   1.400 266.000   3.700  16.800  17.700 1014.20
9414750 20050517 20:48   2.500 267.000   3.900  16.700  17.700 1014.20
9414750 20050517 20:54   3.000 271.000   3.500  16.200  17.700 1014.20
9414750 20050517 21:00   2.500 272.000   3.900  16.500  17.700 1014.20
9414750 20050517 21:06   3.900 276.000   4.900  16.200  17.700 1014.20
9414750 20050517 21:12   2.800 278.000   4.800  16.100  17.800 1014.20
9414750 20050517 21:18   3.300 281.000   4.400  16.300  17.800 1014.30
9414750 20050517 21:24   4.000 274.000   4.700  16.400  17.800 1014.30
9414750 20050517 21:30   3.000 270.000   4.700  16.500  17.800 1014.20
9414750 20050517 21:36   2.900 271.000   4.600  16.400  17.800 1014.30
9414750 20050517 21:42   3.400 268.000   4.400  16.300  17.800 1014.30
9414750 20050517 21:48   4.500 273.000   5.700  16.300  17.800 1014.30
9414750 20050517 21:54   3.700 270.000   5.500  16.300  17.800 1014.40
9414750 20050517 22:00   4.000 272.000   6.000  16.200  17.800 1014.50
9414750 20050517 22:06   3.600 270.000   5.300  16.300  17.800 1014.40
9414750 20050517 22:12   4.100 270.000   6.300  16.200  17.700 1014.30
9414750 20050517 22:18   4.100 270.000   6.100  16.000  17.700 1014.30
9414750 20050517 22:24   4.300 269.000   5.900  15.900  17.700 1014.30
9414750 20050517 22:30                                                
9414750 20050517 22:36   3.400 270.000   5.500  15.900  17.700 1014.40
9414750 20050517 22:42   3.700 274.000   5.000  15.600  17.700 1014.20
9414750 20050517 22:48                                                
9414750 20050517 22:54   2.600 272.000   4.100  15.800  17.700 1013.80
9414750 20050517 23:00   3.400 277.000   4.300  15.700  17.800 1013.70
9414750 20050517 23:06   2.100 271.000   3.600  15.800  17.800 1013.80
9414750 20050517 23:12   2.400 268.000   3.600  15.700  17.800 1013.70
9414750 20050517 23:18   2.200 269.000   3.500  15.600  17.800 1013.70
9414750 20050517 23:24   2.600 275.000   3.200  15.500  17.800 1013.60
9414750 20050517 23:30   1.800 271.000   3.000  15.700  17.800 1013.60
9414750 20050517 23:36   1.800 273.000   3.400  15.600  17.800 1013.60
9414750 20050517 23:42   1.900 277.000   3.100  15.600  17.800 1013.60
9414750 20050517 23:48   1.000 264.000   3.100  15.600  17.800 1013.60
9414750 20050517 23:54   1.700 274.000   2.700  15.700  17.800 1013.60
9414750 20050518 00:00   1.800 273.000   3.100  15.700  17.900 1013.70
9414750 20050518 00:06   1.900 262.000   3.200  15.800  17.900 1013.60
9414750 20050518 00:12   0.800 272.000   2.700  15.800  17.800 1013.40
