Redwood City, CA
Station ID: 9414523
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9414523 20050110 11:12   0.000 181.000   0.000   7.300  10.700 1016.80
9414523 20050110 11:18   0.000 181.000   0.000   7.300  10.700 1016.70
9414523 20050110 11:24   0.000 181.000   0.000   7.300  10.700 1016.70
9414523 20050110 11:30   0.000 156.000   0.000   7.400  10.700 1016.40
9414523 20050110 11:36   0.000 174.000   0.000   7.200  10.700 1016.40
9414523 20050110 11:42   0.000 220.000   0.000   7.300  10.700 1016.20
9414523 20050110 11:48   0.000 226.000   0.000   7.300  10.700 1016.20
9414523 20050110 11:54   0.000 250.000   0.000   7.300  10.700 1016.00
9414523 20050110 12:00   0.000 253.000   0.000   7.300  10.800 1016.20
9414523 20050110 12:06                                                
9414523 20050110 12:12   0.000 227.000   0.000   7.300  10.700 1016.20
9414523 20050110 12:18   0.000 220.000   0.000   7.300  10.700 1015.90
9414523 20050110 12:24   0.000 231.000   0.000   7.400  10.700 1016.00
9414523 20050110 12:30   0.000 220.000   0.000   7.300  10.700 1015.90
9414523 20050110 12:36   0.000 221.000   0.000   7.300  10.700 1015.90
9414523 20050110 12:42   0.000 221.000   0.000   7.300  10.700 1015.90
9414523 20050110 12:48   0.000 203.000   0.000   7.300  10.700 1015.90
9414523 20050110 12:54   0.000 203.000   0.000   7.200  10.700 1015.90
9414523 20050110 13:00   0.000 182.000   0.000   7.100  10.700 1015.70
9414523 20050110 13:06   0.000 220.000   0.000   7.200  10.700 1015.60
9414523 20050110 13:12   0.000 233.000   0.000   7.200  10.700 1015.50
9414523 20050110 13:18   0.000 215.000   0.000   7.300  10.700 1015.50
9414523 20050110 13:24   0.000 187.000   0.000   7.200  10.700 1015.50
9414523 20050110 13:30   0.000 205.000   0.000   7.200  10.700 1015.50
9414523 20050110 13:36   0.000 199.000   0.000   7.100  10.700 1015.50
9414523 20050110 13:42   0.000 226.000   0.000   7.000  10.700 1015.50
9414523 20050110 13:48   0.000 294.000   0.000   7.100  10.700 1015.50
9414523 20050110 13:54   0.000 286.000   0.000   7.100  10.600 1015.60
9414523 20050110 14:00   0.000 323.000   0.000   7.000  10.600 1015.50
9414523 20050110 14:06   0.000 324.000   0.000   6.900  10.600 1015.40
9414523 20050110 14:12   0.000 304.000   0.000   6.900  10.600 1015.30
9414523 20050110 14:18   0.000 309.000   0.000   6.900  10.600 1015.30
9414523 20050110 14:24   0.000 319.000   0.000   7.000  10.600 1015.40
9414523 20050110 14:30   0.000 308.000   0.000   6.900  10.600 1015.30
9414523 20050110 14:36   0.000   1.000   0.000   7.000  10.600 1015.20
9414523 20050110 14:42   0.000  13.000   0.000   7.100  10.600 1015.20
9414523 20050110 14:48   0.000 344.000   0.000   7.000  10.600 1015.20
9414523 20050110 14:54   0.000 309.000   0.000   7.000  10.600 1015.20
9414523 20050110 15:00   0.000 315.000   0.000   7.000  10.600 1015.20
9414523 20050110 15:06   0.000 353.000   0.000   7.000  10.700 1015.20
9414523 20050110 15:12   0.000 304.000   0.000   7.100  10.700 1015.20
9414523 20050110 15:18   0.000 294.000   0.000   7.000  10.700 1015.20
9414523 20050110 15:24   0.000 286.000   0.000   7.000  10.600 1015.10
9414523 20050110 15:30   0.000 317.000   0.000   7.000  10.600 1015.10
9414523 20050110 15:36   0.000 240.000   0.000   7.200  10.700 1015.10
9414523 20050110 15:42   0.000 226.000   0.000   7.200  10.600 1015.00
9414523 20050110 15:48   0.000 187.000   0.000   7.200  10.700 1015.20
9414523 20050110 15:54   0.000 176.000   0.000   7.400  10.700 1015.10
9414523 20050110 16:00   0.000 162.000   0.000   7.300  10.600 1015.00
9414523 20050110 16:06   0.000 173.000   0.000   7.400  10.600 1014.80
9414523 20050110 16:12   0.000 175.000   0.000   7.400  10.600 1014.70
9414523 20050110 16:18   0.000 172.000   0.000   7.500  10.700 1014.70
9414523 20050110 16:24                                                
9414523 20050110 16:30   0.000 200.000   0.000   7.600  10.700 1014.60
9414523 20050110 16:36   0.000 231.000   0.000   7.600  10.700 1014.60
9414523 20050110 16:42   0.000 240.000   0.000   7.800  10.700 1014.60
9414523 20050110 16:48   0.000 242.000   0.000   7.900  10.600 1014.60
9414523 20050110 16:54   0.000 237.000   0.000   8.000  10.600 1014.50
9414523 20050110 17:00   0.000 258.000   0.000   8.100  10.700 1014.60
9414523 20050110 17:06   0.000 248.000   0.000   8.300  10.600 1014.70
9414523 20050110 17:12   0.000 301.000   0.000   8.400  10.700 1014.70
9414523 20050110 17:18   0.000 321.000   0.000   8.600  10.700 1014.80
9414523 20050110 17:24   0.000 255.000   0.000   8.600  10.700 1015.00
9414523 20050110 17:30   0.000 263.000   0.000   8.700  10.700 1015.00
9414523 20050110 17:36                                                
9414523 20050110 17:42   0.000 334.000   0.000   8.800  10.600 1015.10
9414523 20050110 17:48   0.000  33.000   0.000   8.900  10.600 1015.20
9414523 20050110 17:54   0.000  11.000   0.000   8.900  10.600 1015.30
9414523 20050110 18:00   0.000 330.000   0.000   8.900  10.600 1015.20
9414523 20050110 18:06   0.000 330.000   0.000   9.000  10.600 1015.20
9414523 20050110 18:12   0.000 274.000   0.000   9.200  10.600 1015.20
9414523 20050110 18:18   0.000 176.000   0.000   9.400  10.600 1015.10
9414523 20050110 18:24   0.000 345.000   0.000   9.300  10.600 1015.00
9414523 20050110 18:30                                                
9414523 20050110 18:36   0.000  46.000   0.000   9.500  10.600 1015.40
9414523 20050110 18:42   0.000  22.000   0.000   9.700  10.600 1015.30
9414523 20050110 18:48   0.000  93.000   0.000   9.600  10.600 1015.00
9414523 20050110 18:54   0.000 134.000   0.000   9.600  10.600 1014.70
9414523 20050110 19:00   0.000  10.000   0.000  10.000  10.600 1014.70
9414523 20050110 19:06   0.000 343.000   0.000   9.800  10.600 1014.70
9414523 20050110 19:12   0.000 346.000   0.000  10.000  10.600 1014.50
9414523 20050110 19:18   0.000  20.000   0.000  10.000  10.600 1014.20
9414523 20050110 19:24   0.000 340.000   0.000  10.100  10.600 1014.10
9414523 20050110 19:30   0.000 340.000   0.000  10.300  10.600 1013.90
9414523 20050110 19:36   0.000  45.000   0.400  10.500  10.600 1013.70
9414523 20050110 19:42   0.400  33.000   1.600  10.500  10.600 1013.50
9414523 20050110 19:48   0.200  32.000   1.500  10.500  10.600 1013.40
9414523 20050110 19:54   0.200  81.000   1.700  10.600  10.600 1013.20
9414523 20050110 20:00   0.100  72.000   1.600  11.000  10.600 1013.00
9414523 20050110 20:06   1.000  81.000   2.300  10.900  10.600 1012.70
9414523 20050110 20:12   0.100  78.000   1.700  11.400  10.600 1012.50
9414523 20050110 20:18   0.900  56.000   1.700  11.500  10.600 1012.30
9414523 20050110 20:24   0.700  76.000   3.800  11.600  10.600 1012.00
9414523 20050110 20:30   1.100  68.000   4.300  11.600  10.600 1011.90
9414523 20050110 20:36   1.000  96.000   3.900  11.900  10.600 1011.70
9414523 20050110 20:42   1.000  80.000   3.500  12.000  10.600 1011.70
9414523 20050110 20:48   0.200  84.000   3.100  12.200  10.600 1011.60
9414523 20050110 20:54   1.400  91.000   2.600  12.200  10.600 1011.50
9414523 20050110 21:00   1.100  92.000   2.500  12.300  10.500 1011.40
9414523 20050110 21:06   0.600 108.000   4.000  12.500  10.600 1011.30
9414523 20050110 21:12   0.700 102.000   2.300  12.800  10.600 1011.30
9414523 20050110 21:18   1.100 112.000   3.300  12.500  10.600 1011.40
9414523 20050110 21:24   0.600 185.000   3.300  12.900  10.600 1011.50
9414523 20050110 21:30   2.100 210.000   5.000  13.800  10.600 1011.40
9414523 20050110 21:36   3.400 198.000   6.600  13.900  10.600 1011.30
9414523 20050110 21:42   2.800 197.000   5.400  13.900  10.600 1011.10
9414523 20050110 21:48   3.000 201.000   5.300  14.000  10.600 1010.90
9414523 20050110 21:54   5.000 200.000   6.500  14.000  10.600 1010.80
9414523 20050110 22:00   3.000 202.000   5.200  14.100  10.600 1010.70
9414523 20050110 22:06   2.800 200.000   5.200  14.100  10.600 1010.50
9414523 20050110 22:12   4.000 203.000   5.800  14.000  10.600 1010.40
9414523 20050110 22:18   4.500 213.000   7.000  14.100  10.600 1010.30
9414523 20050110 22:24   6.000 202.000   8.000  14.100  10.600 1010.20
9414523 20050110 22:30   4.700 201.000   5.900  14.100  10.600 1010.10
9414523 20050110 22:36   3.400 191.000   6.500  14.000  10.700 1010.10
9414523 20050110 22:42   5.400 207.000   7.000  14.000  10.700 1010.20
9414523 20050110 22:48   4.000 203.000   7.500  14.000  10.700 1010.00
9414523 20050110 22:54   3.500 174.000   7.000  13.900  10.700 1009.90
9414523 20050110 23:00   4.100 181.000   6.800  13.800  10.700 1009.90
9414523 20050110 23:06   6.000 189.000   8.200  13.800  10.700 1009.80
9414523 20050110 23:12   4.000 183.000   6.600  13.800  10.700 1009.70
9414523 20050110 23:18   3.200 194.000   5.600  14.100  10.800 1010.10
9414523 20050110 23:24   5.400 185.000   6.900  14.200  10.800 1010.10
9414523 20050110 23:30   3.700 204.000   7.000  14.200  10.800 1010.00
9414523 20050110 23:36   3.700 186.000   7.000  14.400  10.800 1009.70
9414523 20050110 23:42   4.000 203.000   6.900  14.300  10.800 1009.70
9414523 20050110 23:48   2.300 192.000   6.600  14.300  10.800 1009.80
9414523 20050110 23:54   3.700 188.000   6.000  14.200  10.800 1009.70
9414523 20050111 00:00   3.300 191.000   5.900  14.300  10.800 1009.50
9414523 20050111 00:06   3.400 176.000   5.600  14.100  10.800 1009.20
9414523 20050111 00:12   2.800 171.000   6.800  13.900  10.800 1009.20
9414523 20050111 00:18   3.800 165.000   7.100  13.900  10.800 1009.40
9414523 20050111 00:24   2.800 170.000   5.600  13.900  10.800 1009.00
9414523 20050111 00:30   1.900 174.000   5.200  13.800  10.800 1008.80
9414523 20050111 00:36   3.600 157.000   6.000  13.700  10.800 1008.30
9414523 20050111 00:42   3.200 163.000   7.000  13.700  10.800 1008.40
9414523 20050111 00:48   1.600 174.000   6.500  13.600  10.800 1008.50
9414523 20050111 00:54   2.600 160.000   5.300  13.700  10.800 1008.30
9414523 20050111 01:00   2.700 163.000   6.800  13.500  10.800 1008.30
9414523 20050111 01:06   2.600 165.000   4.400  13.500  10.800 1008.40
9414523 20050111 01:12   1.500 185.000   4.500  13.300  10.800 1008.30
9414523 20050111 01:18   2.000 184.000   5.500  13.300  10.800 1007.80
9414523 20050111 01:24   3.300 173.000   6.300  13.200  10.800 1007.80
9414523 20050111 01:30   2.900 182.000   5.100  13.100  10.800 1007.80
9414523 20050111 01:36   2.600 180.000   7.000  12.900  10.800 1007.40
9414523 20050111 01:42   4.100 178.000   5.700  12.700  10.800 1007.10
9414523 20050111 01:48   1.600 181.000   6.400  12.500  10.900 1007.10
9414523 20050111 01:54   1.900 175.000   5.300  12.400  10.900 1007.20
9414523 20050111 02:00   2.200 185.000   4.200  12.400  10.900 1007.30
9414523 20050111 02:06   1.700 189.000   4.400  12.200  10.800 1007.50
9414523 20050111 02:12   2.400 189.000   4.800  12.100  10.900 1007.60
9414523 20050111 02:18   2.200 194.000   4.600  11.900  10.900 1007.40
9414523 20050111 02:24   3.700 189.000   5.300  11.700  10.900 1007.60
9414523 20050111 02:30   3.100 189.000   5.900  11.600  10.900 1007.70
9414523 20050111 02:36   0.300 170.000   4.300  11.500  10.900 1007.40
9414523 20050111 02:42   0.300 175.000   3.500  11.300  10.900 1007.50
9414523 20050111 02:48   3.000 155.000   4.100  11.300  10.900 1007.40
9414523 20050111 02:54   0.700 168.000   3.800  11.200  10.900 1007.20
9414523 20050111 03:00   1.700 198.000   4.700  11.200  10.900 1007.20
9414523 20050111 03:06   3.700 195.000   7.400  11.400  10.900 1007.30
9414523 20050111 03:12   9.100 261.000  12.000  10.100  10.900 1007.90
9414523 20050111 03:18   6.900 265.000  11.200   9.900  10.900 1007.60
9414523 20050111 03:24   5.300 261.000   8.600   9.900  10.900 1007.80
9414523 20050111 03:30   4.300 260.000   5.500   9.900  10.900 1007.80
9414523 20050111 03:36   2.000 235.000   6.000   9.900  10.900 1007.70
9414523 20050111 03:42   1.800 231.000   4.000   9.800  10.900 1007.70
9414523 20050111 03:48   3.500 217.000   5.400   9.800  10.900 1007.80
9414523 20050111 03:54   1.700 211.000   5.100   9.800  10.900 1007.80
9414523 20050111 04:00   3.100 220.000   4.600   9.900  10.900 1007.80
9414523 20050111 04:06   4.900 272.000   6.100   9.800  10.900 1008.20
9414523 20050111 04:12   8.300 266.000  10.000   9.400  10.900 1008.20
9414523 20050111 04:18   5.000 252.000   8.600   9.200  10.900 1008.20
9414523 20050111 04:24   2.400 240.000   7.600   9.300  10.900 1008.00
9414523 20050111 04:30   3.400 232.000   5.900   9.300  10.900 1007.80
9414523 20050111 04:36   1.300 209.000   4.900   9.400  10.900 1007.80
9414523 20050111 04:42   1.800 210.000   4.700   9.600  10.900 1008.00
9414523 20050111 04:48   3.500 229.000   5.200   9.700  10.900 1008.00
9414523 20050111 04:54   3.000 225.000   4.000   9.600  10.900 1008.00
9414523 20050111 05:00   1.900 222.000   4.200   9.500  10.900 1008.00
9414523 20050111 05:06   1.500 186.000   4.400   9.600  10.900 1008.00
9414523 20050111 05:12   3.600 219.000   5.000  10.100  10.900 1008.10
9414523 20050111 05:18   3.900 215.000   8.000  10.000  10.800 1008.30
9414523 20050111 05:24   1.600 218.000   4.500   9.900  10.800 1008.50
9414523 20050111 05:30   1.900 230.000   4.100  10.000  10.800 1008.50
9414523 20050111 05:36   2.300 231.000   4.500  10.200  10.800 1008.50
9414523 20050111 05:42   6.800 248.000   8.700  10.800  10.800 1008.60
9414523 20050111 05:48   5.700 244.000   8.000  11.000  10.800 1008.60
9414523 20050111 05:54   7.200 250.000   9.600  11.000  10.700 1008.70
9414523 20050111 06:00   6.400 246.000   8.600  11.000  10.700 1008.70
9414523 20050111 06:06   6.000 248.000  10.000  10.800  10.700 1008.70
9414523 20050111 06:12   4.700 233.000   7.400  10.800  10.700 1008.60
9414523 20050111 06:18   6.300 240.000   7.700  10.700  10.800 1008.70
9414523 20050111 06:24   4.400 241.000   6.500  10.600  10.700 1008.70
9414523 20050111 06:30   5.100 236.000   7.700  10.700  10.800 1008.90
9414523 20050111 06:36   5.000 239.000   7.300  10.700  10.800 1009.00
9414523 20050111 06:42   4.500 240.000   8.500  10.800  10.800 1009.00
9414523 20050111 06:48                                                
9414523 20050111 06:54   4.600 235.000   7.400  10.800  10.800 1009.00
9414523 20050111 07:00   4.200 250.000   6.400  10.800  10.800 1009.10
9414523 20050111 07:06   2.700 214.000   5.500  10.700  10.700 1009.00
9414523 20050111 07:12   2.400 217.000   5.900  10.600  10.700 1008.80
9414523 20050111 07:18   1.100 207.000   3.300  10.600  10.800 1008.80
9414523 20050111 07:24   3.100 217.000   6.900  10.600  10.700 1008.90
9414523 20050111 07:30   1.300 231.000   4.600  10.500  10.700 1008.90
9414523 20050111 07:36   0.300 209.000   4.400  10.300  10.700 1008.80
9414523 20050111 07:42   0.600 197.000   5.000  10.300  10.700 1008.60
9414523 20050111 07:48   2.700 187.000   5.700  10.300  10.800 1008.50
9414523 20050111 07:54   0.500 214.000   4.500  10.300  10.800 1008.40
9414523 20050111 08:00   2.100 216.000   4.100  10.300  10.800 1008.80
9414523 20050111 08:06   4.400 259.000  12.000  10.100  10.700 1008.70
9414523 20050111 08:12   1.300 202.000   5.500   9.800  10.700 1008.60
9414523 20050111 08:18                                                
9414523 20050111 08:24   0.800 191.000   4.600   9.600  10.700 1008.50
9414523 20050111 08:30   3.400 189.000   4.700   9.600  10.700 1008.40
9414523 20050111 08:36   0.600 159.000   5.300   9.200  10.700 1008.40
9414523 20050111 08:42   7.200 268.000  11.000   9.500  10.700 1008.50
9414523 20050111 08:48   5.700 249.000  13.300   9.500  10.700 1008.60
9414523 20050111 08:54   5.500 246.000   9.300   9.200  10.700 1008.20
9414523 20050111 09:00   3.300 237.000   6.800   9.200  10.700 1008.40
9414523 20050111 09:06   1.400 226.000   5.600   9.300  10.700 1008.40
9414523 20050111 09:12   2.300 206.000   6.700   9.200  10.700 1008.20
9414523 20050111 09:18   1.300 181.000   3.800   9.300  10.700 1008.20
9414523 20050111 09:24   0.100 182.000   3.100   9.300  10.700 1008.10
9414523 20050111 09:30   2.500 219.000   6.700  10.000  10.700 1008.30
9414523 20050111 09:36   2.900 244.000  11.100   9.100  10.700 1008.60
9414523 20050111 09:42   6.400 251.000   8.300   9.400  10.700 1008.10
9414523 20050111 09:48   4.300 255.000   7.300   9.700  10.700 1008.30
9414523 20050111 09:54   3.400 245.000   5.100   9.800  10.700 1008.40
9414523 20050111 10:00   1.800 222.000   5.500   9.800  10.700 1008.30
9414523 20050111 10:06   3.100 215.000   5.600   9.800  10.700 1008.30
9414523 20050111 10:12   3.100 214.000   5.500   9.800  10.700 1008.50
9414523 20050111 10:18   2.000 223.000   4.100   9.700  10.700 1008.50
9414523 20050111 10:24   0.600 157.000   4.000   9.600  10.700 1008.50
9414523 20050111 10:30   1.300 201.000   3.700   9.700  10.700 1008.50
9414523 20050111 10:36   0.300 181.000   3.100   9.600  10.700 1008.50
9414523 20050111 10:42   1.600 164.000   4.100   9.600  10.700 1008.60
9414523 20050111 10:48   1.900 174.000   3.500   9.700  10.700 1008.50
9414523 20050111 10:54   0.700 146.000   3.700  10.100  10.700 1008.50
9414523 20050111 11:00   0.500 215.000   2.000  10.100  10.700 1008.60
9414523 20050111 11:06   0.000 179.000   0.000  10.000  10.700 1008.60
9414523 20050111 11:12   0.200 214.000   3.000  10.000  10.700 1008.70
9414523 20050111 11:18   2.500 222.000   4.300  10.000  10.700 1008.80
9414523 20050111 11:24   2.000 217.000   5.300   9.900  10.700 1008.70
9414523 20050111 11:30   3.600 228.000   5.400  10.200  10.700 1008.50
9414523 20050111 11:36   5.400 237.000   7.200  10.200  10.700 1008.20
9414523 20050111 11:42   2.200 227.000   5.900  10.200  10.700 1008.10
9414523 20050111 11:48   2.800 226.000   4.400  10.300  10.700 1008.20
9414523 20050111 11:54   1.200 192.000   2.000  10.300  10.700 1008.30
9414523 20050111 12:00   1.400 215.000   3.800  10.400  10.700 1008.40
9414523 20050111 12:06   1.500 218.000   4.700  10.200  10.700 1008.30
9414523 20050111 12:12   0.400 168.000   4.500  10.100  10.700 1008.10
9414523 20050111 12:18   2.100 154.000   4.100  10.100  10.700 1008.10
9414523 20050111 12:24   1.700 160.000   4.000  10.300  10.700 1008.10
