Port Chicago, CA 
Station ID: 9415144
Meteorological Observations

Station Date      Time Wind Sp Wind Dr Wind Gt Air Tmp H2O Tmp Baro Pr
DCP#:                        1       1       1       1       1       1
Units:                 Mtr/Sec Degrees Mtr/Sec  Degr C  Degr C   mbars
9415144 20050110 03:06   2.500 182.000   3.000  10.500   9.500 1014.50
9415144 20050110 03:12   2.500 176.000   3.000  10.200   9.500 1014.70
9415144 20050110 03:18   2.600 173.000   2.900   9.800   9.500 1014.40
9415144 20050110 03:24   1.400 195.000   2.700   9.000   9.500 1014.60
9415144 20050110 03:30   2.500 184.000   3.300   9.800   9.500 1014.70
9415144 20050110 03:36   2.100 183.000   3.300   9.500   9.500 1014.60
9415144 20050110 03:42   1.500 204.000   3.100   9.700   9.500 1014.60
9415144 20050110 03:48   1.900 189.000   3.300   9.600   9.500 1014.90
9415144 20050110 03:54   2.800 183.000   3.800   9.200   9.500 1014.80
9415144 20050110 04:00   2.200 183.000   3.300   9.400   9.500 1014.90
9415144 20050110 04:06   1.000 189.000   2.800   9.700   9.500 1015.20
9415144 20050110 04:12   1.500 188.000   2.500   9.900   9.500 1015.10
9415144 20050110 04:18   2.700 178.000   3.000   9.300   9.500 1015.10
9415144 20050110 04:24   3.200 172.000   3.600   9.600   9.500 1015.30
9415144 20050110 04:30   2.700 179.000   3.400  10.100   9.500 1015.20
9415144 20050110 04:36   2.200 186.000   3.300  10.200   9.500 1015.40
9415144 20050110 04:42   2.800 177.000   3.100   9.100   9.500 1015.50
9415144 20050110 04:48   2.800 175.000   3.200   9.500   9.500 1015.30
9415144 20050110 04:54   3.000 178.000   3.400   9.100   9.500 1015.50
9415144 20050110 05:00   3.300 175.000   3.700   9.000   9.400 1015.50
9415144 20050110 05:06   3.300 173.000   3.800   9.200   9.400 1015.50
9415144 20050110 05:12   3.300 177.000   3.900   9.700   9.400 1015.60
9415144 20050110 05:18   2.800 182.000   3.500   9.600   9.300 1015.80
9415144 20050110 05:24   3.100 175.000   3.700   9.700   9.300 1015.60
9415144 20050110 05:30   3.300 174.000   3.800   9.500   9.200 1015.80
9415144 20050110 05:36   3.200 174.000   3.700   9.500   9.200 1016.10
9415144 20050110 05:42   3.300 177.000   3.500   9.600   9.100 1016.00
9415144 20050110 05:48   3.300 175.000   3.600   9.600   9.200 1016.20
9415144 20050110 05:54   3.600 169.000   3.900   9.400   9.200 1016.50
9415144 20050110 06:00   3.600 174.000   4.000   9.300   9.100 1016.30
9415144 20050110 06:06   3.100 173.000   3.900   8.900   9.100 1016.30
9415144 20050110 06:12   3.500 179.000   4.200   9.100   9.100 1016.50
9415144 20050110 06:18   3.000 184.000   4.400   9.100   9.100 1016.50
9415144 20050110 06:24   2.800 185.000   4.600   8.500   9.100 1016.40
9415144 20050110 06:30   3.500 177.000   4.000   8.600   9.100 1016.60
9415144 20050110 06:36   3.200 175.000   4.000   8.200   9.100 1016.70
9415144 20050110 06:42   2.700 183.000   3.700   8.200   9.100 1016.60
9415144 20050110 06:48   2.600 184.000   3.500   8.500   9.100 1016.80
9415144 20050110 06:54   2.200 187.000   3.800   8.000   9.100 1017.10
9415144 20050110 07:00   3.100 186.000   4.300   8.200   9.100 1016.90
9415144 20050110 07:06   2.200 186.000   4.900   7.800   9.100 1017.10
9415144 20050110 07:12   3.200 172.000   4.200   8.300   9.100 1017.00
9415144 20050110 07:18   2.900 171.000   4.400   8.300   9.100 1016.80
9415144 20050110 07:24   2.900 165.000   3.700   8.400   9.100 1016.50
9415144 20050110 07:30   3.500 168.000   4.000   8.500   9.100 1016.70
9415144 20050110 07:36   3.500 175.000   4.100   9.000   9.100 1016.80
9415144 20050110 07:42   3.400 171.000   4.200   8.300   9.100 1016.50
9415144 20050110 07:48   3.000 167.000   3.800   8.600   9.100 1016.60
9415144 20050110 07:54   3.200 170.000   3.900   8.400   9.100 1016.90
9415144 20050110 08:00   3.500 170.000   4.300   8.800   9.100 1016.80
9415144 20050110 08:06   3.500 171.000   4.500   8.600   9.100 1016.90
9415144 20050110 08:12   3.900 176.000   4.600   8.600   9.100 1017.00
9415144 20050110 08:18                                                
9415144 20050110 08:24   3.800 178.000   4.600   8.100   9.100 1016.80
9415144 20050110 08:30   3.600 175.000   4.400   8.200   9.100 1017.10
9415144 20050110 08:36   2.700 166.000   4.000   7.500   9.100 1017.00
9415144 20050110 08:42   2.800 173.000   3.600   6.800   9.100 1016.80
9415144 20050110 08:48   3.400 174.000   4.100   7.300   9.100 1017.00
9415144 20050110 08:54   3.000 177.000   4.100   6.700   9.100 1017.20
9415144 20050110 09:00   3.200 178.000   3.700   6.400   9.100 1017.00
9415144 20050110 09:06   3.100 176.000   3.700   6.900   9.100 1017.00
9415144 20050110 09:12   3.200 173.000   3.800   6.600   9.100 1017.10
9415144 20050110 09:18   3.700 173.000   4.700   6.400   9.100 1017.30
9415144 20050110 09:24   4.000 175.000   4.900   6.500   9.100 1017.10
9415144 20050110 09:30   4.000 165.000   5.400   6.600   9.100 1017.20
9415144 20050110 09:36   3.000 163.000   4.800   7.000   9.100 1017.40
9415144 20050110 09:42   2.400 170.000   3.900   6.700   9.100 1017.10
9415144 20050110 09:48   2.800 177.000   3.400   7.100   9.100 1017.30
9415144 20050110 09:54   2.500 176.000   3.200   6.400   9.100 1017.50
9415144 20050110 10:00   2.300 169.000   2.800   6.600   9.100 1017.40
9415144 20050110 10:06   3.100 164.000   3.700   6.800   9.100 1017.50
9415144 20050110 10:12   3.600 170.000   4.200   6.900   9.100 1017.60
9415144 20050110 10:18   3.700 177.000   4.100   7.000   9.100 1017.40
9415144 20050110 10:24   3.200 163.000   4.300   7.100   9.100 1017.20
9415144 20050110 10:30   2.400 157.000   3.900   7.400   9.100 1017.20
9415144 20050110 10:36   2.700 168.000   3.000   7.800   9.100 1017.20
9415144 20050110 10:42   2.400 176.000   3.000   7.400   9.100 1016.90
9415144 20050110 10:48   0.600 196.000   2.400   6.700   9.100 1017.10
9415144 20050110 10:54   1.500 188.000   2.600   6.600   9.100 1017.10
9415144 20050110 11:00   0.600 194.000   2.900   7.300   9.100 1016.80
9415144 20050110 11:06   1.500 191.000   2.500   6.700   9.100 1016.70
9415144 20050110 11:12   0.800 202.000   2.600   6.300   9.100 1016.70
9415144 20050110 11:18   0.700 201.000   2.400   6.000   9.100 1016.80
9415144 20050110 11:24                                                
9415144 20050110 11:30   1.800 182.000   2.300   6.400   9.100 1016.50
9415144 20050110 11:36   2.000 173.000   2.400   6.100   9.100 1016.30
9415144 20050110 11:42   2.700 160.000   3.100   6.200   9.100 1016.30
9415144 20050110 11:48   2.800 168.000   3.300   6.200   9.100 1016.10
9415144 20050110 11:54   3.000 173.000   3.300   6.600   9.100 1016.10
9415144 20050110 12:00   2.900 161.000   3.400   6.700   9.100 1016.00
9415144 20050110 12:06   2.600 164.000   3.000   7.300   9.100 1016.20
9415144 20050110 12:12   1.900 175.000   3.100   6.700   9.100 1016.20
9415144 20050110 12:18   0.500 197.000   2.300   6.600   9.100 1015.70
9415144 20050110 12:24   0.100 198.000   2.300   6.400   9.100 1015.80
9415144 20050110 12:30   0.000 208.000   1.100   6.800   9.100 1015.70
9415144 20050110 12:36   2.400 182.000   2.800   6.700   9.100 1016.00
9415144 20050110 12:42   1.900 177.000   3.100   6.500   9.100 1015.60
9415144 20050110 12:48   0.700 176.000   1.800   5.800   9.100 1015.70
9415144 20050110 12:54   0.100 142.000   0.900   5.800   9.100 1015.50
9415144 20050110 13:00   1.700 153.000   1.900   6.500   9.100 1015.70
9415144 20050110 13:06   0.900 129.000   1.800   6.000   9.100 1015.30
9415144 20050110 13:12   2.000  84.000   2.500   6.100   9.100 1015.40
9415144 20050110 13:18   2.600  95.000   3.000   5.700   9.200 1015.50
9415144 20050110 13:24   2.800 102.000   3.400   5.500   9.200 1015.40
9415144 20050110 13:30   1.000  98.000   2.900   5.500   9.200 1015.50
9415144 20050110 13:36   1.600  89.000   2.300   5.400   9.200 1015.50
9415144 20050110 13:42   2.200  89.000   2.600   5.800   9.200 1015.30
9415144 20050110 13:48   2.000  84.000   2.700   5.900   9.200 1015.50
9415144 20050110 13:54   2.000  69.000   2.300   6.100   9.200 1015.70
9415144 20050110 14:00   2.300  70.000   2.500   6.300   9.100 1015.40
9415144 20050110 14:06   2.000  75.000   2.600   6.100   9.100 1015.60
9415144 20050110 14:12   1.900  60.000   2.100   6.300   9.100 1015.70
9415144 20050110 14:18   2.200  45.000   2.500   6.500   9.100 1015.50
9415144 20050110 14:24   1.700  44.000   2.400   6.500   9.100 1015.30
9415144 20050110 14:30   2.100  56.000   2.400   6.300   9.200 1015.30
9415144 20050110 14:36   1.300  76.000   2.200   6.300   9.100 1015.10
9415144 20050110 14:42   1.300  71.000   2.100   6.100   9.100 1015.30
9415144 20050110 14:48   1.000  75.000   1.400   6.100   9.100 1015.00
9415144 20050110 14:54   1.500  74.000   1.900   6.200   9.200 1015.10
9415144 20050110 15:00   0.500  72.000   1.400   6.300   9.100 1015.00
9415144 20050110 15:06   0.000  48.000   0.800   6.000   9.100 1015.40
9415144 20050110 15:12   0.000  41.000   0.000   6.300   9.200 1015.40
9415144 20050110 15:18   0.000 339.000   0.000   5.800   9.100 1015.00
9415144 20050110 15:24   0.000  30.000   0.000   6.000   9.100 1015.10
9415144 20050110 15:30   0.000  30.000   0.000   6.400   9.100 1014.90
9415144 20050110 15:36   0.000 348.000   0.000   6.200   9.100 1015.30
9415144 20050110 15:42   1.500 343.000   2.000   6.100   9.100 1015.10
9415144 20050110 15:48   1.600 342.000   2.200   5.400   9.100 1015.30
9415144 20050110 15:54   1.600 323.000   2.000   5.700   9.100 1015.10
9415144 20050110 16:00   1.100 348.000   2.200   5.600   9.100 1015.10
9415144 20050110 16:06   2.100 346.000   2.400   5.800   9.000 1014.70
9415144 20050110 16:12   2.300 345.000   2.600   5.600   9.000 1014.70
9415144 20050110 16:18   1.900 340.000   2.600   5.400   9.000 1014.80
9415144 20050110 16:24   2.300 331.000   2.700   5.400   9.000 1014.60
9415144 20050110 16:30   1.900 338.000   2.500   5.500   9.000 1014.70
9415144 20050110 16:36   1.700 358.000   2.800   5.400   9.000 1014.60
9415144 20050110 16:42   2.000 343.000   2.500   5.400   9.000 1014.70
9415144 20050110 16:48   2.400 356.000   2.700   5.400   9.000 1014.50
9415144 20050110 16:54   2.200   9.000   2.700   5.400   9.000 1014.70
9415144 20050110 17:00   1.600  13.000   2.500   5.400   9.000 1014.60
9415144 20050110 17:06   1.700   6.000   2.300   5.500   9.000 1015.00
9415144 20050110 17:12   1.000  16.000   2.200   5.600   9.000 1015.00
9415144 20050110 17:18   0.400  26.000   1.100   5.700   9.000 1014.70
9415144 20050110 17:24   0.500 359.000   1.100   5.700   9.000 1015.00
9415144 20050110 17:30   0.500  21.000   1.000   5.800   9.000 1014.80
9415144 20050110 17:36   0.600   7.000   1.100   5.800   9.000 1015.10
9415144 20050110 17:42   0.400  29.000   1.100   5.900   9.000 1014.90
9415144 20050110 17:48   0.300  32.000   1.100   6.000   9.100 1015.20
9415144 20050110 17:54   1.100  38.000   1.200   6.000   9.100 1015.00
9415144 20050110 18:00   0.500  40.000   1.100   6.100   9.100 1015.20
9415144 20050110 18:06   0.000   8.000   0.300   6.200   9.000 1014.80
9415144 20050110 18:12   0.200 350.000   0.700   6.300   9.000 1015.00
9415144 20050110 18:18   0.400 356.000   1.000   6.400   9.000 1014.80
9415144 20050110 18:24   0.400  26.000   1.000   6.600   9.100 1014.90
9415144 20050110 18:30   1.100  35.000   1.900   6.800   9.100 1014.80
9415144 20050110 18:36   1.800  51.000   2.300   6.700   9.100 1015.10
9415144 20050110 18:42   1.300  48.000   2.300   6.900   9.100 1014.90
9415144 20050110 18:48   2.400  42.000   2.700   7.000   9.100 1014.90
9415144 20050110 18:54   1.400  50.000   2.400   7.100   9.100 1014.70
9415144 20050110 19:00   0.100  65.000   1.800   7.100   9.100 1014.80
9415144 20050110 19:06   0.000  44.000   0.300   7.300   9.100 1014.40
9415144 20050110 19:12   0.600  35.000   0.900   7.300   9.100 1014.40
9415144 20050110 19:18   1.000  34.000   1.200   7.300   9.200 1014.10
9415144 20050110 19:24   1.000  50.000   1.100   7.300   9.200 1014.10
9415144 20050110 19:30   1.200  41.000   1.900   7.300   9.200 1014.00
9415144 20050110 19:36   1.800  37.000   2.300   7.300   9.200 1013.50
9415144 20050110 19:42   1.300  32.000   2.000   7.400   9.200 1013.30
9415144 20050110 19:48   1.700  37.000   2.100   7.400   9.200 1013.40
9415144 20050110 19:54   1.500  44.000   2.000   7.500   9.200 1013.00
9415144 20050110 20:00   2.300  58.000   2.700   7.500   9.200 1012.90
9415144 20050110 20:06   1.900  42.000   2.300   7.400   9.100 1012.80
9415144 20050110 20:12   2.100  58.000   2.200   7.600   9.200 1012.40
9415144 20050110 20:18   2.400  82.000   2.900   8.000   9.200 1012.50
9415144 20050110 20:24   2.400  67.000   3.200   8.000   9.200 1012.30
9415144 20050110 20:30   2.700  51.000   2.900   7.800   9.200 1011.90
9415144 20050110 20:36   2.800  61.000   3.200   7.900   9.200 1011.90
9415144 20050110 20:42   2.700  53.000   3.100   8.000   9.200 1012.00
9415144 20050110 20:48   2.300  54.000   2.800   8.100   9.200 1011.60
9415144 20050110 20:54   2.500  54.000   3.000   8.200   9.200 1011.40
9415144 20050110 21:00   3.000  53.000   3.200   8.300   9.200 1011.30
9415144 20050110 21:06   2.900  53.000   3.400   8.500   9.200 1011.40
9415144 20050110 21:12   3.100  63.000   3.700   8.700   9.200 1011.30
9415144 20050110 21:18   3.400  59.000   3.600   8.700   9.200 1011.40
9415144 20050110 21:24   3.100  63.000   3.700   8.800   9.200 1011.10
9415144 20050110 21:30   3.400  64.000   3.600   8.900   9.200 1011.00
9415144 20050110 21:36   3.000  67.000   3.400   9.000   9.200 1011.20
9415144 20050110 21:42   3.200  79.000   3.800   9.400   9.200 1011.00
9415144 20050110 21:48   3.100  67.000   3.900   9.500   9.200 1011.00
9415144 20050110 21:54   3.400  73.000   3.900   9.500   9.300 1011.00
9415144 20050110 22:00   3.300  69.000   4.200   9.700   9.300 1010.70
9415144 20050110 22:06   2.700  84.000   3.800   9.900   9.300 1010.70
9415144 20050110 22:12   3.000  77.000   3.500  10.100   9.300 1010.70
9415144 20050110 22:18   3.200  74.000   4.000  10.200   9.300 1010.10
9415144 20050110 22:24   3.500  63.000   3.800  10.100   9.300 1010.10
9415144 20050110 22:30   3.800  68.000   4.000  10.200   9.200 1010.10
9415144 20050110 22:36   3.800  73.000   4.500  10.300   9.300 1010.10
9415144 20050110 22:42   3.500  78.000   4.600  10.400   9.300 1009.90
9415144 20050110 22:48                                                
9415144 20050110 22:54   3.600  80.000   4.300  10.600   9.300 1010.00
9415144 20050110 23:00   3.500  82.000   4.400  10.700   9.300 1009.90
9415144 20050110 23:06   3.100  83.000   4.800  10.500   9.300 1009.50
9415144 20050110 23:12   3.800  80.000   4.700  10.700   9.300 1009.40
9415144 20050110 23:18   4.400  84.000   5.600  10.700   9.300 1009.50
9415144 20050110 23:24   4.300  83.000   5.200  10.700   9.300 1009.60
9415144 20050110 23:30   3.900  68.000   4.700  10.700   9.300 1009.30
9415144 20050110 23:36   4.500  67.000   5.400  10.500   9.300 1009.20
9415144 20050110 23:42   3.500  68.000   5.400  10.600   9.300 1009.40
9415144 20050110 23:48   2.600  75.000   4.600  10.900   9.300 1009.30
9415144 20050110 23:54   4.200  76.000   5.300  11.000   9.400 1009.00
9415144 20050111 00:00   3.500  81.000   5.000  11.000   9.400 1009.00
9415144 20050111 00:06   2.700  88.000   4.200  11.100   9.400 1009.20
9415144 20050111 00:12   1.100  94.000   3.700  11.100   9.400 1009.00
9415144 20050111 00:18   3.500  74.000   4.400  11.300   9.400 1008.80
9415144 20050111 00:24   1.900  97.000   3.400  12.000   9.400 1008.50
9415144 20050111 00:30   4.300 142.000   5.500  13.300   9.500 1008.20
9415144 20050111 00:36   3.600 161.000   5.500  13.200   9.400 1008.30
9415144 20050111 00:42   2.900 166.000   4.800  13.400   9.400 1008.30
9415144 20050111 00:48   1.900 158.000   2.900  12.800   9.400 1008.00
9415144 20050111 00:54   1.600 146.000   3.000  13.500   9.400 1007.70
9415144 20050111 01:00   0.600 150.000   4.500  12.900   9.400 1007.70
9415144 20050111 01:06   2.400 156.000   3.500  13.000   9.400 1007.70
9415144 20050111 01:12   2.400 141.000   3.400  13.000   9.400 1007.60
9415144 20050111 01:18   2.800 148.000   4.900  13.200   9.400 1007.30
9415144 20050111 01:24   3.300 140.000   4.300  12.700   9.400 1007.10
9415144 20050111 01:30   3.600 141.000   4.800  13.600   9.400 1006.80
9415144 20050111 01:36   4.000 133.000   5.100  12.800   9.400 1006.80
9415144 20050111 01:42   4.300 133.000   6.200  13.200   9.400 1006.70
9415144 20050111 01:48   5.100 130.000   6.900  13.600   9.400 1006.60
9415144 20050111 01:54   5.700 124.000   7.300  13.100   9.400 1006.30
9415144 20050111 02:00   4.300 140.000   7.100  13.400   9.400 1006.10
9415144 20050111 02:06   4.500 149.000   7.200  13.100   9.400 1006.40
9415144 20050111 02:12   4.100 154.000   7.300  12.000   9.400 1006.10
9415144 20050111 02:18   3.800 163.000   5.400  11.900   9.400 1006.20
9415144 20050111 02:24   3.600 165.000   4.800  11.300   9.500 1006.30
9415144 20050111 02:30   3.700 187.000   6.000  11.600   9.500 1006.60
9415144 20050111 02:36   2.500 199.000   4.300  11.600   9.500 1006.90
9415144 20050111 02:42   3.000 197.000   4.700  11.000   9.500 1006.80
9415144 20050111 02:48   2.800 185.000   5.000  11.000   9.500 1006.60
9415144 20050111 02:54   3.800 178.000   5.900  10.700   9.500 1006.40
9415144 20050111 03:00   4.200 170.000   8.400  10.900   9.500 1006.40
9415144 20050111 03:06   5.200 179.000   6.800  10.400   9.500 1006.60
9415144 20050111 03:12   3.400 171.000   5.900  10.500   9.500 1006.20
9415144 20050111 03:18   3.300 159.000   4.800  10.600   9.500 1005.90
9415144 20050111 03:24   2.700 162.000   4.900  10.500   9.400 1005.80
9415144 20050111 03:30   2.900 178.000   4.700  10.600   9.500 1005.70
9415144 20050111 03:36   7.100 222.000   8.500  10.500   9.500 1006.70
9415144 20050111 03:42   9.200 224.000  11.500   9.500   9.500 1006.80
9415144 20050111 03:48   7.200 232.000   9.500   9.400   9.500 1006.80
9415144 20050111 03:54   5.600 233.000   7.700   9.000   9.500 1006.70
9415144 20050111 04:00   4.200 230.000   6.500   9.200   9.400 1006.60
9415144 20050111 04:06   3.600 230.000   4.700   9.000   9.400 1006.70
9415144 20050111 04:12   3.100 228.000   4.100   9.100   9.400 1006.70
9415144 20050111 04:18   3.300 227.000   4.000   8.800   9.400 1006.90
9415144 20050111 04:24   3.700 231.000   4.400   9.000   9.400 1006.80
9415144 20050111 04:30   3.200 230.000   3.800   9.000   9.400 1007.00
